Domain name,Domain type,Agency,Organization name,City,State,Security contact email,URL,HasRobotsTxt,UserAgents
athenstx.gov,City,Non-Federal Agency,City of Athens,Athens,TX,webregistrar@athenstx.gov,http://athenstx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
athensvillageny.gov,City,Non-Federal Agency,"Village of Athens, NY",Athens,NY,alerts@greenecomputer.org,http://athensvillageny.gov,True,[]
athensvt.gov,City,Non-Federal Agency,Town of Athens,Athens,VT,its@athensvt.gov,http://athensvt.gov,False,[]
athol-ma.gov,City,Non-Federal Agency,Town of Athol,Athol,MA,acraven@townofathol.org,http://athol-ma.gov,True,[]
atkinson-nh.gov,City,Non-Federal Agency,Town of Atkinson,Atkinson,NH,assttownadmin@atkinson-nh.gov,http://atkinson-nh.gov,False,[]
atlantaga.gov,City,Non-Federal Agency,City of Atlanta,Atlanta,GA,tmunyengango@atlantaga.gov,http://atlantaga.gov,False,[]
atlantisfl.gov,City,Non-Federal Agency,City of Atlantis,Atlantis,FL,mlegall@atlantisfl.gov,http://atlantisfl.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
atmore.gov,City,Non-Federal Agency,City of Atmore,Atmore,AL,(blank),http://atmore.gov,False,[]
atokatn.gov,City,Non-Federal Agency,Town of Atoka,Atoka,TN,(blank),http://atokatn.gov,False,[]
attica-in.gov,City,Non-Federal Agency,City of Attica,Attica,IN,CLERK@ATTICA-IN.GOV,http://attica-in.gov,True,[]
atwatermn.gov,City,Non-Federal Agency,City of Atwater,Atwater,MN,atwatercityclerk@willmarnet.com,http://atwatermn.gov,True,"['MSNBot', 'archive.org_bot', 'W3C-checklink', 'ia_archiver', 'Googlebot', 'CCBot']"
aubreytx.gov,City,Non-Federal Agency,City of Aubrey,Aubrey,TX,(blank),http://aubreytx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
auburnal.gov,City,Non-Federal Agency,"City of Auburn, AL",,AL,webit@auburnalabama.org,http://auburnal.gov,False,[]
auburnma.gov,City,Non-Federal Agency,Town of Auburn,Auburn,MA,webmaster@town.auburn.ma.us,http://auburnma.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
auburnmaine.gov,City,Non-Federal Agency,"City of Auburn, Maine",Auburn,ME,jcunningham@auburnmaine.gov,http://auburnmaine.gov,True,"['YandexBot', 'PetalBot']"
auburnmi.gov,City,Non-Federal Agency,City of Auburn,Auburn,MI,kps@shumakergroup.com,http://auburnmi.gov,True,[]
auburnny.gov,City,Non-Federal Agency,City of Auburn,Auburn,NY,(blank),http://auburnny.gov,True,[]
auburnwa.gov,City,Non-Federal Agency,City of Auburn,Auburn,WA,servicedesk@auburnwa.gov,http://auburnwa.gov,False,[]
augustaga.gov,City,Non-Federal Agency,City of Augusta,Augusta,GA,(blank),http://augustaga.gov,False,[]
augustaky.gov,City,Non-Federal Agency,City of Augusta,Augusta,KY,dpadgett@augustaky.com,http://augustaky.gov,False,[]
augustamaine.gov,City,Non-Federal Agency,City of Augusta,Augusta,ME,mike.schriver@augustamaine.gov,http://augustamaine.gov,True,[]
aultcolorado.gov,City,Non-Federal Agency,Town of Ault Colorado,Ault,CO,info@townofault.org,http://aultcolorado.gov,True,[]
auroramo.gov,City,Non-Federal Agency,City of Aurora,Aurora,MO,(blank),http://auroramo.gov,False,[]
auroratexas.gov,City,Non-Federal Agency,City of Aurora Texas,Rhome,TX,mayor@auroratexas.gov,http://auroratexas.gov,False,[]
ausabletwp-mi.gov,City,Non-Federal Agency,AuSable Township,AuSable,MI,(blank),http://ausabletwp-mi.gov,True,[]
austellga.gov,City,Non-Federal Agency,City of Austell ,Austell,GA,(blank),http://austellga.gov,False,[]
austin.gov,City,Non-Federal Agency,City of Austin,Austin,TX,csirt@austintexas.gov,http://austin.gov,True,[]
austintexas.gov,City,Non-Federal Agency,City of Austin,Austin,TX,csirt@austintexas.gov,http://austintexas.gov,False,[]
austintx.gov,City,Non-Federal Agency,City of Austin,Austin,TX,csirt@austintexas.gov,http://austintx.gov,True,[]
avonct.gov,City,Non-Federal Agency,Town of Avon,Avon,CT,(blank),http://avonct.gov,True,[]
avondaleaz.gov,City,Non-Federal Agency,City of Avondale,Avondale,AZ,(blank),http://avondaleaz.gov,False,[]
avondaleestatesga.gov,City,Non-Federal Agency,Avondale Estates,Avondale Estates,GA,security@avondaleestates.org,http://avondaleestatesga.gov,False,[]
avonindiana.gov,City,Non-Federal Agency,Town of Avon Indiana,Avon,IN,jwade@avongov.org,http://avonindiana.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
avon-ma.gov,City,Non-Federal Agency,Town of Avon,Avon,MA,(blank),http://avon-ma.gov,True,[]
az-fhsd.gov,City,Non-Federal Agency,Fountain Hills Sanitary District,Fountain Hills,AZ,(blank),http://az-fhsd.gov,True,[]
aztecnm.gov,City,Non-Federal Agency,City of Aztec,Aztec,NM,(blank),http://aztecnm.gov,False,[]
azusaca.gov,City,Non-Federal Agency,City of Azusa,Azusa,CA,(blank),http://azusaca.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
badenpa.gov,City,Non-Federal Agency,Borough of Baden,Baden,PA,(blank),http://badenpa.gov,False,[]
bagleytownshipmi.gov,City,Non-Federal Agency,Bagley Township,Gaylord,MI,kps@shumakergroup.com,http://bagleytownshipmi.gov,True,[]
baileysharborwi.gov,City,Non-Federal Agency,Town of Baileys Harbor,BAILEYS HARBOR,WI,admin@baileysharborwi.org,http://baileysharborwi.gov,False,[]
bainbridgewa.gov,City,Non-Federal Agency,City of Bainbridge Island,Bainbridge Island,WA,mdalton@bainbridgewa.gov,http://bainbridgewa.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
bakercity.gov,City,Non-Federal Agency,City of Baker City,Baker City,OR,(blank),http://bakercity.gov,False,[]
bakercitypd.gov,City,Non-Federal Agency,Baker City,Baker City,OR,marlin@ms-tech-consulting.com,http://bakercitypd.gov,False,[]
bakersfield-ca.gov,City,Non-Federal Agency,City of Bakersfield,Bakersfield,CA,helpdesk@bakersfieldcity.us,http://bakersfield-ca.gov,False,[]
baldwincity.gov,City,Non-Federal Agency,"City of Baldwin City, KS",Baldwin City,KS,HELPDESK@BALDWINCITY.ORG,http://baldwincity.gov,False,[]
baldwinparkca.gov,City,Non-Federal Agency,City of Baldwin Park,Baldwin Park,CA,(blank),http://baldwinparkca.gov,False,[]
baldwintwpmn.gov,City,Non-Federal Agency,Baldwin Township,Baldwin,MN,(blank),http://baldwintwpmn.gov,False,[]
balharbourfl.gov,City,Non-Federal Agency,Bal Harbour Village,Bal Harbour,FL,rcarmenaty@balharbourfl.gov,http://balharbourfl.gov,False,[]
ballardcityut.gov,City,Non-Federal Agency,Ballard City,Ballard,UT,(blank),http://ballardcityut.gov,False,[]
ballstonspa.gov,City,Non-Federal Agency,Village of Ballston Spa,Ballston Spa,NY,(blank),http://ballstonspa.gov,False,[]
baltimorecitybnmd.gov,City,Non-Federal Agency,Baltimore City Office of Information & Technology (BCIT),Baltimore,MD,Kevin.Kearney@baltimorecity.gov,http://baltimorecitybnmd.gov,False,[]
baltimorecitycouncil.gov,City,Non-Federal Agency,Baltimore City Council,Baltimore,MD,(blank),http://baltimorecitycouncil.gov,False,[]
baltimorecity.gov,City,Non-Federal Agency,Baltimore City Office of Information and Technology,Baltimore,MD,kevin.kearney@baltimorecity.gov,http://baltimorecity.gov,True,"['Baiduspider', 'MauiBot', 'MJ12Bot', 'Amazonbot', 'PetalBot', 'Exabot', 'DuckDuckBot', 'Applebot', 'Yandex', 'Slurp', 'Googlebot', 'Bingbot', 'DotBot', 'AspiegelBot']"
baltimorecitysheriff.gov,City,Non-Federal Agency,Baltimore City Sheriff's Office,Baltimore,MD,(blank),http://baltimorecitysheriff.gov,True,[]
banderatx.gov,City,Non-Federal Agency,City of Bandera Texas,Bandera,TX,nancy.defoster@BanderaTX.gov,http://banderatx.gov,False,[]
bangormaine.gov,City,Non-Federal Agency,City of Bangor,Bangor,ME,(blank),http://bangormaine.gov,False,[]
banningca.gov,City,Non-Federal Agency,City of Banning,Banning,CA,support@ci.banning.ca.us,http://banningca.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
baraboowi.gov,City,Non-Federal Agency,City of Baraboo,Baraboo,WI,saukmis@cityofbaraboo.com,http://baraboowi.gov,True,"['MSNBot', 'archive.org_bot', 'W3C-checklink', 'ia_archiver', 'Googlebot', 'CCBot']"
bardstownky.gov,City,Non-Federal Agency,City Of Bardstown,Bardstown,KY,noc@bardstowncable.net,http://bardstownky.gov,False,[]
barharbormaine.gov,City,Non-Federal Agency,Town of Bar Harbor,Bar Harbor,ME,(blank),http://barharbormaine.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
barlingar.gov,City,Non-Federal Agency,City of Barling,Barling,AR,(blank),http://barlingar.gov,False,[]
barnesvilleohio.gov,City,Non-Federal Agency,Village of Barnesville,Barnesville,OH,webmaster@barnesvilleohio.com,http://barnesvilleohio.gov,False,[]
barnunnwy.gov,City,Non-Federal Agency,Town of Bar Nunn,Bar Nunn,WY,peterboyer@townofbarnunn.com,http://barnunnwy.gov,False,[]
barringtonhills-il.gov,City,Non-Federal Agency,Village of Barrington Hills,Barrington Hills,IL,(blank),http://barringtonhills-il.gov,False,[]
barrington-il.gov,City,Non-Federal Agency,Village of Barrington,Barrington,IL,jmcginn@barrington-il.gov,http://barrington-il.gov,True,[]
barrytownshipmn.gov,City,Non-Federal Agency,Barry Township,Hinckley,MN,barrytwpclerk@gmail.com,http://barrytownshipmn.gov,False,[]
bartlettil.gov,City,Non-Federal Agency,Village of Bartlett,Bartlett,IL,bartlett@bartlettil.gov,http://bartlettil.gov,False,[]
basslakewi.gov,City,Non-Federal Agency,Town of Bass Lake,Hayward,WI,tammy@basslakewi.gov,http://basslakewi.gov,False,[]
bataviail.gov,City,Non-Federal Agency,City of Batavia,Batavia,IL,exchgrp_ismonitor@cityofbatavia.net,http://bataviail.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
bataviaoh.gov,City,Non-Federal Agency,Village of Batavia,Batavia,OH,info@bataviavillage.org,http://bataviaoh.gov,False,[]
batesvillearkansas.gov,City,Non-Federal Agency,City of Batesville,Batesville,AR,it@batesvillearkansas.gov,http://batesvillearkansas.gov,True,[]
batonrougela.gov,City,Non-Federal Agency,City of Baton Rouge / Parish of East Baton Rouge,Baton Rouge,LA,(blank),http://batonrougela.gov,False,[]
battlecreekmi.gov,City,Non-Federal Agency,City of Battle Creek,Battle Creek,MI,security@battlecreekmi.gov,http://battlecreekmi.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
battlefieldmo.gov,City,Non-Federal Agency,City of Battlefield,Battlefield,MO,(blank),http://battlefieldmo.gov,True,[]
baxleyga.gov,City,Non-Federal Agency,City of Baxley,Baxley,GA,amcneal@baxleyga.gov,http://baxleyga.gov,False,[]
baxtermn.gov,City,Non-Federal Agency,City of Baxter,Baxter,MN,(blank),http://baxtermn.gov,False,[]
bayamonpr.gov,City,Non-Federal Agency,Municipio de Bayamon,Bayamon,PR,cybersecurity@bayamonpr.org,http://bayamonpr.gov,False,[]
baycitymi.gov,City,Non-Federal Agency,City of Bay City,Bay City,MI,kedmonds@baycitymi.org,http://baycitymi.gov,False,[]
bayharborislands-fl.gov,City,Non-Federal Agency,Town of Bay Harbor Islands,Bay Harbor Islands,FL,(blank),http://bayharborislands-fl.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
baysidewi.gov,City,Non-Federal Agency,Village of Bayside,Bayside,WI,ITHelp@baysidewi.gov,http://baysidewi.gov,False,[]
baystlouis-ms.gov,City,Non-Federal Agency,City of Bay St. Louis,Bay St. Louis,MS,mark@northshorecomputerservices.net,http://baystlouis-ms.gov,False,[]
bayvilleny.gov,City,Non-Federal Agency,Incorporated Village of Bayville,Bayville,NY,(blank),http://bayvilleny.gov,True,[]
bcutah.gov,City,Non-Federal Agency,Brigham City,Brigham City,UT,rwilkerson@bcutah.org,http://bcutah.gov,True,[]
beachhaven-nj.gov,City,Non-Federal Agency,Borough of Beach Haven,Beach Haven,NJ,service@spar.com,http://beachhaven-nj.gov,True,[]
beaconny.gov,City,Non-Federal Agency,City of Beacon,Beacon,NY,eackerley@enableyourbiz.com,http://beaconny.gov,False,[]
bearcreektownshipmi.gov,City,Non-Federal Agency,Bear Creek Township,Petoskey,MI,secretary@bearcreektownship.com,http://bearcreektownshipmi.gov,True,[]
beaumontcabusiness.gov,City,Non-Federal Agency,City of Beaumont,Beaumont,CA,it@beaumontca.gov,http://beaumontcabusiness.gov,True,"['Baiduspider', 'Baiduspider-image', 'Baiduspider-video']"
beaumont-ca.gov,City,Non-Federal Agency,"City of Beaumont, California",Beaumont,CA,(blank),http://beaumont-ca.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
beaumontca.gov,City,Non-Federal Agency,City of Beaumont,Beaumont,CA,(blank),http://beaumontca.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
beaumonttexas.gov,City,Non-Federal Agency,City of Beaumont,Beaumont,TX,webmaster@beaumonttexas.gov,http://beaumonttexas.gov,False,[]
beauxarts-wa.gov,City,Non-Federal Agency,Town of Beaux Arts Village,Beaux Arts,WA,townhall@beauxarts-wa.gov,http://beauxarts-wa.gov,True,[]
beavercityut.gov,City,Non-Federal Agency,Beaver City,Beaver,UT,(blank),http://beavercityut.gov,False,[]
beavercreekohio.gov,City,Non-Federal Agency,City of Beavercreek,Beavercreek,OH,(blank),http://beavercreekohio.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
beaverpa.gov,City,Non-Federal Agency,Borough of Beaver,Beaver,PA,(blank),http://beaverpa.gov,False,[]
beavertonoregon.gov,City,Non-Federal Agency,City of Beaverton,Beaverton,OR,mailboxisdhelpdesk@beavertonoregon.gov,http://beavertonoregon.gov,False,[]
beavertwp-oh.gov,City,Non-Federal Agency,Beaver Township,North Lima,OH,eddattilo@beavertwp-oh.gov,http://beavertwp-oh.gov,True,"['AhrefsBot', 'PetalBot', 'dotbot', 'AdsBot-Google-Mobile', 'AdsBot-Google', 'Googlebot']"
beckemeyeril.gov,City,Non-Federal Agency,City of Beckemeyer,Beckemeyer,IL,villageofbec@ezeeweb.com,http://beckemeyeril.gov,False,[]
beckermn.gov,City,Non-Federal Agency,City of Becker,Becker,MN,(blank),http://beckermn.gov,False,[]
becketma.gov,City,Non-Federal Agency,Town of Becket,Becket,MA,(blank),http://becketma.gov,False,[]
bedfordboroughpa.gov,City,Non-Federal Agency,Bedford Police Department,BEDFORD,PA,tnelson@bedboro.com,http://bedfordboroughpa.gov,False,[]
bedfordchartertwpmi.gov,City,Non-Federal Agency,Charter Township of Bedford,Battle Creek,MI,todd.lyman@vc3.com,http://bedfordchartertwpmi.gov,False,[]
bedfordheights.gov,City,Non-Federal Agency,City of Bedford Heights,Bedford Heights,OH,tedg@bedfordheights.gov,http://bedfordheights.gov,False,[]
bedfordma.gov,City,Non-Federal Agency,Town of Bedford,Bedford,MA,(blank),http://bedfordma.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
bedfordny.gov,City,Non-Federal Agency,Town of Bedford,Bedford Hills,NY,(blank),http://bedfordny.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
bedfordoh.gov,City,Non-Federal Agency,City of Bedford,Bedford,OH,(blank),http://bedfordoh.gov,False,[]
bedfordtx.gov,City,Non-Federal Agency,City of Bedford,Bedford,TX,levi.miller@bedfordtx.gov,http://bedfordtx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
bedfordva.gov,City,Non-Federal Agency,Town of Bedford,Bedford,VA,jholmes@bedfordva.gov,http://bedfordva.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
beecavetexas.gov,City,Non-Federal Agency,City of Bee Cave,Bee Cave,TX,(blank),http://beecavetexas.gov,False,[]
belaireks.gov,City,Non-Federal Agency,City of Bel Aire,Bel Aire,KS,general@gilmoresolutions.com,http://belaireks.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
belen-nm.gov,City,Non-Federal Agency,City of Belen,Belen,NM,(blank),http://belen-nm.gov,False,[]
belgiumwi.gov,City,Non-Federal Agency,Village of Belgium,Belgium,WI,jlesar@belgiumwi.gov,http://belgiumwi.gov,True,"['AhrefsBot', 'PetalBot', 'dotbot', 'AdsBot-Google-Mobile', 'AdsBot-Google', 'Googlebot']"
belgrademt.gov,City,Non-Federal Agency,City of Belgrade,Belgrade,MT,itaccounts@belgrademt.gov,http://belgrademt.gov,False,[]
bellairetx.gov,City,Non-Federal Agency,City of Bellaire,Bellaire,TX,techsupport@bellairetx.gov,http://bellairetx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
bellavistaar.gov,City,Non-Federal Agency,City of Bella Vista,Bella Vista,AR,jmoeckel@bellavistaar.gov,http://bellavistaar.gov,False,[]
bellbrook.gov,City,Non-Federal Agency,City of Bellbrook,Bellbrook,OH,infosec@techadvisors.us,http://bellbrook.gov,False,[]
belleairbluffs-fl.gov,City,Non-Federal Agency,City of Belleair Bluffs,Belleair Bluffs,FL,(blank),http://belleairbluffs-fl.gov,False,[]
bellefontepa.gov,City,Non-Federal Agency,Borough of Bellefonte,Bellefonte,PA,lmcgowan@bellefontepa.gov,http://bellefontepa.gov,False,[]
belleislefl.gov,City,Non-Federal Agency,"City of Belle Isle, Florida",Belle Isle,FL,yquiceno@belleislefl.gov,http://belleislefl.gov,False,[]
bellemeade-ky.gov,City,Non-Federal Agency,City of Bellemeade,Louisville,KY,mayor@bellemeade-ky.gov,http://bellemeade-ky.gov,True,[]
belleplaineiowa.gov,City,Non-Federal Agency,City of Belle Plaine,Belle Plaine,IA,cityofbp@belleplaineiowa.gov,http://belleplaineiowa.gov,False,[]
belleplainemn.gov,City,Non-Federal Agency,City of Belle Plaine,Belle Plaine,MN,administrator@ci.belleplaine.mn.us,http://belleplainemn.gov,False,[]
belleriveacresmo.gov,City,Non-Federal Agency,City of Bellerive Acres,Normandy,MO,daleficken@belleriveacresmo.gov,http://belleriveacresmo.gov,True,[]
bellevueia.gov,City,Non-Federal Agency,"City of Bellevue, Iowa",Bellevue,IA,emily.medinger@bellevueia.gov,http://bellevueia.gov,False,[]
bellevuewa.gov,City,Non-Federal Agency,City of Bellevue,Bellevue,WA,kban@bellevuewa.gov,http://bellevuewa.gov,True,[]
bellmeadtx.gov,City,Non-Federal Agency,City of Bellmead,Bellmead,TX,kevans@bellmeadtx.gov,http://bellmeadtx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
bellportvillageny.gov,City,Non-Federal Agency,Village of Bellport,Bellport,NY,(blank),http://bellportvillageny.gov,False,[]
belmont.gov,City,Non-Federal Agency,City of Belmont,Belmont,CA,is@belmont.gov,http://belmont.gov,False,[]
belmont-ma.gov,City,Non-Federal Agency,Town of Belmont,Belmont,MA,(blank),http://belmont-ma.gov,False,[]
belmontnh.gov,City,Non-Federal Agency,Town of Belmont,Belmont,NH,support@ccsnh.com,http://belmontnh.gov,True,[]
beloitwi.gov,City,Non-Federal Agency,City of Beloit,Beloit,WI,(blank),http://beloitwi.gov,True,"['MSNBot', 'archive.org_bot', 'W3C-checklink', 'ia_archiver', 'Googlebot', 'CCBot']"
beltontexas.gov,City,Non-Federal Agency,"City of Belton, TX",Belton,TX,(blank),http://beltontexas.gov,False,[]
belvidereil.gov,City,Non-Federal Agency,City of Belvidere,Bevlvidere,IL,it@boonecountyil.gov,http://belvidereil.gov,True,[]
belviderepoliceil.gov,City,Non-Federal Agency,Belvidere Police,Belvidere,IL,joshroberson@boonecountysheriff.com,http://belviderepoliceil.gov,False,[]
belvideretownshipmi.gov,City,Non-Federal Agency,Belvidere Township,Six Lakes,MI,kps@shumakergroup.com,http://belvideretownshipmi.gov,True,[]
benbrook-tx.gov,City,Non-Federal Agency,City of Benbrook,Benbrook,TX,wcooper@benbrook-tx.gov,http://benbrook-tx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
bendoregon.gov,City,Non-Federal Agency,City of Bend,Bend,OR,Cybersecurityteam@bendoregon.gov,http://bendoregon.gov,False,[]
bennettco.gov,City,Non-Federal Agency,Town of Bennett,Bennett,CO,(blank),http://bennettco.gov,False,[]
benningtonne.gov,City,Non-Federal Agency,City of Bennington,Bennington,NE,(blank),http://benningtonne.gov,False,[]
benningtontownshipmi.gov,City,Non-Federal Agency,Bennington Township,Owosso,MI,golakers_spam@charter.net,http://benningtontownshipmi.gov,True,[]
bensalempa.gov,City,Non-Federal Agency,Bensalem Township,Bensalem,PA,(blank),http://bensalempa.gov,False,[]
bensenville.gov,City,Non-Federal Agency,Village of Bensenville,Bensenville,IL,(blank),http://bensenville.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
